"","country","isocode","ison","region","language","date","id_gallup","wgt","patience","risktaking","posrecip","negrecip","altruism","trust","subj_math_skills","gender","age"
"40","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000040,0.271782882103893,0.392610609531403,0.548549711704254,-0.00092999468324706,0.0511506237089634,-0.606967031955719,0.950433790683746,5,1,40
"41","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000041,0.705356426332876,0.429789066314697,1.25603020191193,-0.893901109695435,0.130130380392075,-0.533156991004944,-0.143546685576439,5,0,19
"42","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000042,1.09711741117042,-0.675697505474091,1.25603020191193,-0.893901109695435,0.373535543680191,-0.606967031955719,-0.143546685576439,5,1,38
"43","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000043,1.09711741117042,0.0471760481595993,1.96351063251495,0.594384133815765,0.225393429398537,-0.606967031955719,1.31509399414062,5,1,40
"44","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000044,0.514882811138211,-0.293084532022476,0.387176990509033,0.296727061271667,0.347660750150681,0.47468176484108,1.31509399414062,6,1,26
"45","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000045,2.19423482234084,-0.675697505474091,0.13585276901722,-1.71902227401733,0.669819831848145,-0.373459875583649,1.31509399414062,5,1,39
"46","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000046,0.589679155290964,0.66368818283081,1.07915997505188,0.296727061271667,-0.192480444908142,1.08931624889374,0.950433790683746,8,1,24
"47","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000047,2.07844913719094,-0.420622199773788,0.13585276901722,0.296727061271667,0.129452675580978,-0.840474188327789,0.950433790683746,8,1,30
"48","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000048,1.31233876840856,0.700866639614105,-0.36982873082161,-0.596244096755981,-0.0182376392185688,-0.606967031955719,-0.143546685576439,8,0,36
"49","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000049,1.19019134550696,-0.675697505474091,0.0459012091159821,-0.528394162654877,0.225619316101074,-0.606967031955719,0.221113488078117,6,1,23
"50","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000050,1.24308909562884,-0.420622199773788,0.0459012091159821,0.73008406162262,0.617618381977081,-0.373459875583649,0.585773646831512,3,0,30
"51","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000051,1.09711741117042,-0.420622199773788,0.0459012091159821,0.432426989078522,0.495576977729797,-0.680777072906494,0.585773646831512,4,1,38
"52","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000052,0.271782882103893,0.0471760481595993,1.20953798294067,-1.32725811004639,0.0772513002157211,-0.447269946336746,0.221113488078117,4,1,35
"53","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000053,0.603550426308822,-0.420622199773788,0.0459012091159821,0.432426989078522,0.495576977729797,0.167364507913589,0.221113488078117,7,1,27
"54","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000054,0.589679155290964,-0.548159837722778,0.297225475311279,0.134769961237907,0.251494109630585,-0.0661426559090614,0.585773646831512,6,1,17
"55","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000055,1.03922456859547,-0.548159837722778,0.0459012091159821,0.134769961237907,0.37376144528389,-0.723720669746399,0.221113488078117,3,1,29
